"Date","Area","OSgrid","longitude","latitude","Alt","Aspect","Incline","Location","Obs","FAH","OAH","Air.Temp","Wind.Dir","Wind.Speed","Cloud","Precip.Code","Drift","Total.Snow.Depth","Foot.Pen","Ski.Pen","Rain.at.900","Summit.Air.Temp","Summit.Wind.Dir","Summit.Wind.Speed","Max.Temp.Grad","Max.Hardness.Grad","No.Settle","Snow.Index","Insolation","Crystals","Wetness","AV.Cat","Snow.Temp"
2010-03-22 13:20:00,"Creag Meagaidh","NN449900",-4.55336582655206,56.9751028173201,"950",30,40,"Min Window","KM","Moderate","Moderate","0.7",220,20,90,"4 - Light Showers","1",143,3,NA,0,NA,NA,NA,0,3,NA,NA,NA,NA,NA,NA,NA
2010-03-23 13:15:00,"Creag Meagaidh","NN441895",-4.56620385575842,56.9703465425256,"920",93,41,"Top of Lifa Gully, Coire Chriochairein","TR","Moderate","Moderate","0.7",225,25,100,"2 - Trace","1",94,2,NA,1,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA
2010-03-24 12:45:00,"Creag Meagaidh","NN453874",-4.54519992509807,56.9519034383477,"900",145,31,"Coire Chomharsain","TR","Moderate","Low","2.4",180,NA,100,"0 - None","0",100,6,NA,1,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA
2010-03-25 13:50:00,"Creag Meagaidh","NN446899",-4.55823434193213,56.9741046169628,"970",340,15,"Head of Min Choire","KM","Moderate","Low","1.4",160,10,100,"2 - Trace","0",135,3,NA,0,NA,NA,NA,0,3,NA,NA,NA,NA,NA,NA,NA
2010-03-26 13:45:00,"Creag Meagaidh","NN449900",-4.55336582655206,56.9751028173201,"950",30,30,"Min Window","KM","Considerable -","Moderate","2",230,15,100,"0 - None","0",NA,15,NA,0,NA,NA,NA,0,3,NA,NA,NA,NA,NA,NA,NA
2010-03-27 13:00:00,"Creag Meagaidh","NN451900",-4.55007908694857,56.9751698898745,"910",10,42,"Min Window","JH","Moderate","Considerable -","0.6",270,15,95,"4 - Light Showers","0",140,9,NA,0,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA
2010-03-28 12:00:00,"Creag Meagaidh","NN445900",-4.5599392627657,56.9749684133838,"910",90,35,"Uinneag Min Choire","JH","Considerable -","Moderate","0.1",310,30,100,"6 - Snow Showers","1",177,18,NA,0,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA
2010-03-29 12:00:00,"Creag Meagaidh","NN453880",-4.54556718979248,56.9572880881755,"870",40,40,"Bealach a Ghoire","J","High","High","0.8",80,5,30,"0 - None","0",142,5,NA,0,NA,NA,NA,18,5,NA,NA,NA,NA,NA,NA,NA
2010-03-30 12:00:00,"Creag Meagaidh","NN452902",-4.54855838354246,56.9769982665232,"870",160,30,"Uineag Min Choire","JH","High","High","-2.5",60,20,100,"8 - Snow","1",183,100,NA,0,NA,NA,NA,9,4,NA,NA,NA,NA,NA,NA,NA
2010-03-31 11:30:00,"Creag Meagaidh","NN455895",-4.54319953953495,56.9708165742166,"633",140,24,"Below Uinneag Min Choire","KG/JH","High","Considerable +","-2.6",320,10,100,"8 - Snow","1",105,100,NA,0,NA,NA,NA,30,3,NA,NA,NA,NA,NA,NA,NA
2010-04-01 12:15:00,"Creag Meagaidh","NN441896",-4.56626560571585,56.9712439672362,"860",125,35,"Choire a Chriochairein","JH","Considerable +","Moderate","-0.9",220,15,50,"2 - Trace","1",NA,30,NA,0,NA,NA,NA,9,3,NA,NA,NA,NA,NA,NA,NA
2010-04-02 12:25:00,"Creag Meagaidh","NN446869",-4.55638899417752,56.9471816439431,"922",30,40,"Puist Coire Ardair","JH","Considerable +","Moderate","3.9",NA,0,5,"0 - None","0",185,23,NA,0,NA,NA,NA,30,2,NA,NA,NA,NA,NA,NA,NA
2010-04-03 12:00:00,"Creag Meagaidh","NN463900",-4.530358349529,56.9755705133584,"800",200,30,"Uinneag Coire a Chaoramin","WS","Considerable -","Considerable -","1.2",270,5,100,"","1",100,15,NA,0,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA
2010-04-04 12:00:00,"Creag Meagaidh","NN472899",-4.51550691920923,56.9749714832703,"800",160,30,"Cairn Liath","WS","High","Considerable -","2",300,15,75,"6 - Snow Showers","0",100,20,NA,1,NA,NA,NA,5,2,NA,NA,NA,NA,NA,NA,NA
2010-04-05 11:55:00,"Creag Meagaidh","NN449900",-4.55336582655206,56.9751028173201,"950",30,25,"Min Window","KM","High","Considerable -","2.5",200,25,100,"","0",98,10,NA,1,NA,NA,NA,5,3,NA,NA,NA,NA,NA,NA,NA
2010-04-06 12:45:00,"Creag Meagaidh","NN449900",-4.55336582655206,56.9751028173201,"930",10,30,"Min Window","KM","Considerable +","Moderate","1",180,30,100,"","1",133,25,NA,1,NA,NA,NA,0,3,NA,NA,NA,NA,NA,NA,NA
2010-04-07 11:45:00,"Creag Meagaidh","NN432877",-4.57987470480241,56.9538886596514,"1020",45,20,"Above Easy Gully","KM","Considerable -","Moderate","-0.4",260,15,80,"6 - Snow Showers","0",121,10,NA,0,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA
2010-04-08 11:00:00,"Creag Meagaidh","NN426885",-4.59022734085625,56.9608641634394,"980",360,38,"South Side of the Window","BF","Moderate","Moderate","1.6",270,15,90,"0 - None","0",70,10,NA,1,NA,NA,NA,0,2,NA,NA,NA,NA,NA,NA,NA
2010-04-09 11:30:00,"Creag Meagaidh","NN451878",-4.5487297735289,56.9554262695172,"950",40,20,"Sron a Ghoire","BF","Moderate","Moderate","3",200,3,100,"0 - None","0",49,2,NA,0,NA,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA
2010-04-10 10:10:00,"Creag Meagaidh","NN429885",-4.58529924857661,56.9609661759476,"820",100,24,"window","MA / ND","Moderate",NA,"7.5",0,NA,25,"0 - None","0",170,10,NA,0,NA,NA,NA,0,3,NA,NA,NA,NA,NA,NA,NA
2010-12-17 13:00:00,"Creag Meagaidh","NN473890",-4.5133191477889,56.9669273814853,"700",100,32,"Cain Liath","WS/AC","Considerable +","Considerable +","-6",310,20,100,"6 - Snow Showers","1",68,60,NA,0,NA,NA,NA,0,2,10,6,2,5,1,NA,-6.7
2010-12-18 13:20:00,"Creag Meagaidh","NN471898",-4.51708974842502,56.9740409535284,"890",250,41,"Shepherd's Crook, Carn Liath","TR/SR","Considerable -","Considerable -","-5.6",150,30,100,"6 - Snow Showers","1",80,80,30,0,-6,150,30,0,2,16,6,2,NA,NA,NA,NA
2010-12-19 13:10:00,"Creag Meagaidh","NN449897",-4.55318149077192,56.9724105172237,"880",250,31,"Wall Gully, Coire Chriochairein","TR","Considerable -","Considerable -","-4.6",90,15,20,"4 - Light Showers","1",90,40,20,0,NA,NA,NA,0,3,20,4,2,NA,NA,NA,-7.1
2010-12-20 13:30:00,"Creag Meagaidh","NN467896",-4.52354172237021,56.9721135485939,"700",100,30,"Balloon Gully ,Cairn Liath","WS","Considerable -","Considerable -","-4",45,5,90,"0 - None","0",40,30,NA,0,NA,NA,NA,0,1,20,0,2,NA,1,NA,NA
2010-12-21 12:15:00,"Creag Meagaidh","NN458884",-4.53759831098551,56.9610448484177,"800",50,30,"Sron A Ghoire","WS","Considerable -","Considerable -","-6.2",45,2,5,"2 - Trace","0",60,30,NA,0,NA,NA,NA,0,2,20,NA,NA,NA,1,3,-5.4
2010-12-22 13:20:00,"Creag Meagaidh","NN442895",-4.56456071362731,56.9703802563907,"880",70,32,"Lifa Gully, Coire Chriochairein","TR","Considerable -","Moderate","-4.5",150,3,0,"0 - None","0",60,21,NA,0,NA,NA,NA,0,3,20,0,NA,5,NA,NA,NA
2010-12-23 12:45:00,"Creag Meagaidh","NN465898",-4.52694987818441,56.9738420789857,"800",50,30,"Cairn Liath","WS","Moderate","Moderate","-6.2",45,-2,5,"0 - None","0",60,30,NA,0,NA,NA,NA,0,2,20,NA,NA,NA,1,NA,NA
2010-12-24 12:45:00,"Creag Meagaidh","NN444896",-4.56133605024997,56.9713450475826,"800",80,30,"Stone Coire Coire a Chriochairein","WS","Considerable -","Considerable -","-2.6",340,15,50,"0 - None","0",60,20,NA,0,NA,NA,NA,0,2,20,NA,NA,NA,1,NA,-6.2
2010-12-25 13:00:00,"Creag Meagaidh","NN464879",-4.52743767469164,56.9567572667706,"750",130,30,"Sron a Ghoire","WS & TR","Considerable +","Considerable -","0",270,5,100,"2 - Trace","1",60,20,NA,0,NA,NA,NA,0,1,22,2,NA,5,1,NA,-3.4
2010-12-26 13:35:00,"Creag Meagaidh","NN454878",-4.54380223883379,56.9555266412942,"860",100,30,"Bealach a Ghoire","TR & SR","Considerable -","Considerable -","-2",260,25,100,"2 - Trace","1",80,27,NA,0,NA,NA,NA,0,3,24,2,NA,5,1,NA,-3.1
2010-12-27 13:35:00,"Creag Meagaidh","NN455882",-4.54240429088281,56.9591498290443,"860",30,32,"NE Gullies, Sron a Ghoire","TR & OR","Considerable -","Considerable -","-0.8",NA,NA,100,"6 - Snow Showers","1",90,41,NA,0,NA,NA,NA,0,3,30,6,NA,5,2,NA,-1
2010-12-28 13:00:00,"Creag Meagaidh","NN474894",-4.51191783419095,56.9705502509762,"800",230,30,"Cairn Liath","WS","Considerable -","Moderate","1.3",130,8,100,"","0",60,20,NA,0,NA,NA,NA,0,1,32,2,2,NA,2,NA,-0.8
2010-12-29 13:15:00,"Creag Meagaidh","NN446894",-4.5579265599436,56.9696174655822,"800",60,30,"Coire a Chriochairein","WS","Moderate","Moderate","4",180,2,75,"0 - None","0",50,20,NA,0,NA,NA,NA,0,2,32,2,NA,NA,2,NA,0
2010-12-30 13:30:00,"Creag Meagaidh","NN475896",-4.5103954289548,56.9723781789392,"800",140,35,"Cairn Liath","WS","Moderate","Moderate","2.5",270,2,100,"0 - None","0",50,20,NA,0,NA,NA,NA,0,2,32,NA,NA,NA,2,NA,NA
2010-12-31 12:40:00,"Creag Meagaidh","NN485907",-4.49462263937909,56.9825792347866,"890",95,36,"No.! Gully, Coire nan Gall","TR","Moderate","Low","2",300,25,100,"0 - None","0",70,17,NA,0,NA,NA,NA,0,3,32,NA,NA,5,3,NA,0
2011-01-01 12:45:00,"Creag Meagaidh","NN457879",-4.53893573062267,56.9565242650232,"750",110,30,"Bealach Sron a Ghoire","WS","Low","Low","-1.2",345,15,80,"2 - Trace","0",50,18,NA,0,NA,NA,NA,0,4,34,2,NA,NA,1,NA,-0.1
2011-01-02 13:10:00,"Creag Meagaidh","NN435864",-4.57414284069932,56.9423237687419,"850",50,27,"Meall Coire Choile Rais","TR","Considerable -","Moderate","-3",320,15,100,"2 - Trace","1",60,2,NA,0,NA,NA,NA,0,3,36,2,NA,NA,1,NA,-2.3
2011-01-03 13:45:00,"Creag Meagaidh","NN458898",-4.53845320161604,56.9736090772917,"750",120,30,"Balloon Gully","WS","Considerable -","Considerable -","1.5",245,20,100,"4 - Light Showers","1",40,10,NA,0,NA,NA,NA,0,2,40,4,3,NA,1,NA,-2
2011-01-04 13:00:00,"Creag Meagaidh","NN463903",-4.53054106077728,56.9782628597321,"900",220,30,"Cairn Liath","WS/TR","Considerable -","Considerable +","1.2",220,15,90,"6 - Snow Showers","1",50,15,NA,0,NA,NA,NA,0,2,40,NA,NA,NA,1,NA,-0.5
2011-01-05 13:40:00,"Creag Meagaidh","NN448897",-4.5548247368898,56.9723769520253,"900",80,40,"Wall Gully, Coire Chriochairein","TR & OR","Considerable +","Considerable +","-0.6",220,3,50,"6 - Snow Showers","1",60,30,NA,0,NA,NA,NA,0,3,46,6,NA,NA,1,NA,-1.7
2011-01-06 12:45:00,"Creag Meagaidh","NN445898",-4.55981605315743,56.9731735559875,"940",145,41,"Top of backwall, Coire Chriochairein","TR","Considerable -","Considerable -","-6",340,40,60,"4 - Light Showers","1",80,32,NA,0,NA,NA,NA,0,2,50,4,NA,5,1,NA,-4.9
2011-01-07 16:01:00,"Creag Meagaidh","NN442893",-4.56443730335731,56.9685854041528,"800",60,38,"Coire Ardair","WS/TR","Considerable -","Considerable -","-4.5",300,5,2,"2 - Trace","1",60,25,NA,0,NA,NA,NA,0,4,50,2,3,NA,1,NA,-7.7
2011-01-08 12:45:00,"Creag Meagaidh","NN461902",-4.53376713643606,56.9772988516939,"920",150,35,"Cairn Liath","WS/SA","Considerable -","Considerable +","-4.2",340,10,20,"2 - Trace","1",190,17,NA,0,NA,NA,NA,0,3,52,2,3,NA,1,NA,-4.7
2011-01-09 13:25:00,"Creag Meagaidh","NN429885",-4.58529924857661,56.9609661759476,"890",95,32,"The Window","TR","High","High","-5",270,35,50,"6 - Snow Showers","1",85,35,NA,0,NA,NA,NA,0,3,58,6,NA,NA,0,NA,-3.2
2011-01-10 12:55:00,"Creag Meagaidh","NN459882",-4.53583355014866,56.959283288308,"800",100,37,"NE ridge of Sron a Ghoire","TR & WS","Considerable +","Considerable -","-1.5",270,10,100,"8 - Snow","1",100,60,40,0,NA,NA,NA,0,3,66,8,NA,NA,1,NA,-2.1
2011-01-11 13:45:00,"Creag Meagaidh","NN443862",-4.56088443587049,56.9407987604907,"650",240,30,"Coire -Choille-rais","WS","High","High","-2",180,5,2,"0 - None","0",50,40,NA,0,NA,NA,NA,0,2,66,NA,3,NA,NA,NA,-3.1
2011-01-12 13:45:00,"Creag Meagaidh","NN457895",-4.53991315144221,56.9708833765521,"750",120,30,"Cairn Liath","WS","High","Considerable +","2.5",250,20,100,"2 - Trace","0",60,20,NA,1,NA,NA,NA,0,2,68,2,3,5,2,NA,-0.1
2011-01-13 14:00:00,"Creag Meagaidh","NN428886",-4.58700417586874,56.9618296047759,"900",90,33,"The Window","TR & WS","Considerable +","Moderate","2.2",260,40,100,"6 - Snow Showers","1",85,41,NA,1,NA,NA,NA,0,1,74,6,NA,NA,3,NA,0.1
2011-01-14 12:50:00,"Creag Meagaidh","NN454787",-4.53825003659879,56.8738586515441,"800",92,32,"Beal ach a Ghoire, Sron a Ghoire","TR","Considerable -","Moderate","1.5",255,35,100,"0 - None","0",65,9,NA,1,NA,NA,NA,0,1,74,0,NA,NA,4,NA,-0.1
2011-01-15 14:00:00,"Creag Meagaidh","NN464894",-4.52834984157469,56.9702190542613,"800",220,30,"Cairn Liath","WS","Moderate","Moderate","4.5",220,40,100,"8 - Snow","0",30,15,NA,1,NA,NA,NA,0,2,74,NA,NA,NA,2,NA,0
2011-01-16 12:15:00,"Creag Meagaidh","NN462899",-4.53194082779431,56.9746397987022,"850",100,39,"Balloon Gully","TR","Moderate","Considerable -","2.8",220,40,100,"0 - None","0",55,12,NA,1,NA,NA,NA,0,2,74,NA,NA,NA,4,NA,0
2011-01-17 15:21:00,"Creag Meagaidh","NN455878",-4.54215972013874,56.9555600554465,"880",60,42,"Bealach a Ghoire, Sron a Ghoire","TR","Considerable +","Considerable -","-1.5",260,25,60,"8 - Snow","1",90,50,NA,0,NA,NA,NA,0,3,82,8,NA,5,2,NA,-1.9
2011-01-18 12:30:00,"Creag Meagaidh","NN469895",-4.52019452436201,56.971282378981,"800",120,30,"Cairn Liath","WS","Considerable -","Considerable -","-1.5",270,35,80,"6 - Snow Showers","1",60,15,NA,0,NA,NA,NA,0,3,88,6,3,NA,1,-2,NA
2011-01-19 12:45:00,"Creag Meagaidh","NN461902",-4.53376713643606,56.9772988516939,"930",90,32,"Cairn Liath","WS / BF","Moderate","Considerable -","-0.1",300,10,100,"2 - Trace","1",60,15,NA,0,NA,NA,NA,0,2,90,2,4,NA,1,NA,-0.2
2011-01-20 14:10:00,"Creag Meagaidh","NN427886",-4.58864691269792,56.9617955994477,"920",90,35,"The Window","TR","Considerable -","Moderate","-2.5",270,20,10,"0 - None","1",80,29,NA,0,NA,NA,NA,0,4,90,NA,NA,NA,1,NA,-5
2011-01-21 12:15:00,"Creag Meagaidh","NN432883",-4.58024699728101,56.9592731617918,"800",90,27,"Inner Coire, Coire Ardair","BF","Moderate","","1.3",300,5,100,"0 - None","0",40,10,NA,0,NA,NA,NA,0,3,90,0,4,1,2,NA,0
2011-01-22 15:08:00,"Creag Meagaidh","NN458883",-4.53753727404872,56.9601474022083,"800",40,30,"NE Gullies Sron a Ghoire","WS","","Low","3.5",300,2,90,"","0",150,12,NA,0,NA,NA,NA,0,2,90,0,4,NA,NA,NA,-0.1
2011-01-23 13:00:00,"Creag Meagaidh","NN461902",-4.53376713643606,56.9772988516939,"930",100,30,"Sharks Gultch, Cain Liath","WS / SA","Moderate","Moderate","0.5",300,2,100,"2 - Trace","0",90,8,NA,0,NA,NA,NA,0,2,92,2,4,NA,1,NA,-0.1
2011-01-24 13:20:00,"Creag Meagaidh","NN451878",-4.5487297735289,56.9554262695172,"950",85,31,"Sron a Ghoire","TR","Moderate","Moderate","1.2",280,35,100,"4 - Light Showers","0",65,15,NA,1,NA,NA,NA,0,2,96,4,NA,NA,3,NA,0
2011-01-25 13:05:00,"Creag Meagaidh","NN449900",-4.55336582655206,56.9751028173201,"950",45,37,"The Min Window","TR","Moderate","Moderate","1.2",270,20,100,"2 - Trace","0",90,20,NA,1,NA,NA,NA,0,1,98,2,NA,NA,3,NA,0
2011-01-26 13:30:00,"Creag Meagaidh","NN451897",-4.5498949877973,56.9724775829199,"800",120,30,"Coire a Chriochairein","WS","Moderate","Low","-1.5",360,35,100,"2 - Trace","1",80,2,NA,0,NA,NA,NA,0,2,100,2,4,NA,1,NA,NA
2011-01-27 17:37:00,"Creag Meagaidh","NN445867",-4.55790813900445,56.9453531780161,"800",120,NA,"Choire-Rais","WS","Low","Low","0.5",5,90,0,"0 - None","0",80,0,NA,0,NA,NA,NA,0,2,100,NA,NA,NA,1,NA,NA
2011-01-28 13:30:00,"Creag Meagaidh","NN474902",-4.51240149389488,56.9777299455056,"900",110,29,"S. flank of Carn Liath","TR","Moderate","Low","-4",200,20,100,"2 - Trace","1",80,2,NA,0,NA,NA,NA,0,2,102,2,NA,NA,1,NA,-2
2011-01-29 13:15:00,"Creag Meagaidh","NN436887",-4.57392406553922,56.962998291866,"800",130,30,"Coire Ardair","WS","Low","Moderate","1",270,2,90,"2 - Trace","0",42,2,NA,0,NA,NA,NA,0,2,104,2,4,NA,1,NA,-0.2
2011-01-30 12:50:00,"Creag Meagaidh","NN441895",-4.56620385575842,56.9703465425256,"870",110,39,"lifa Gully, Coire Chriochairein","TR","Considerable -","Considerable +","-3.9",190,30,100,"2 - Trace","1",78,3,NA,0,NA,NA,2,0,2,106,2,4,NA,1,NA,-3
2011-01-31 13:15:00,"Creag Meagaidh","NN427886",-4.58864691269792,56.9617955994477,"910",90,33,"The Window","TR","Considerable +","Considerable +","2",250,50,100,"4 - Light Showers","0",70,18,NA,1,NA,NA,4,0,2,110,NA,NA,NA,3,NA,0
2011-02-01 13:15:00,"Creag Meagaidh","NN452879",-4.54714852105477,56.956357188569,"890",85,35,"Above Bealach a Ghoire","TR","Considerable +","Considerable +","-1",250,50,90,"6 - Snow Showers","1",80,25,NA,0,NA,NA,NA,0,3,116,6,NA,5,1,NA,-0.4
2011-02-02 13:35:00,"Creag Meagaidh","NN457857",-4.5375932635449,56.9367804147708,"780",100,31,"The Notch, Meall Choire Choile Rais","TR","Considerable +","Considerable -","2.6",220,55,100,"4 - Light Showers","0",85,16,NA,1,NA,NA,NA,0,1,120,4,NA,NA,3,3,0
2011-02-03 13:30:00,"Creag Meagaidh","NN449896",-4.55312005267303,56.9715130835133,"800",60,30,"Coire Chriochairein","WS/TR","High","High","-2.3",220,30,100,"6 - Snow Showers","1",50,18,NA,0,NA,NA,NA,0,3,126,6,4,NA,1,NA,-1.8
2011-02-04 13:30:00,"Creag Meagaidh","NN475895",-4.51033501973843,56.9714807155703,"700",130,30,"Na Cnapanan /Cairn Liath","WS/TR","Considerable -","Considerable -","3.5",270,45,100,"6 - Snow Showers","0",40,20,NA,1,NA,NA,NA,0,3,132,6,4,NA,2,NA,NA
2011-02-05 12:15:00,"Creag Meagaidh","NN456875",-4.54033392538611,56.9529011126263,"800",100,30,"Sron a Ghoire","WS/TR","Considerable -","Moderate","1.5",270,30,100,"4 - Light Showers","1",50,18,NA,0,NA,NA,NA,0,1,136,6,4,NA,1,NA,-1.5
2011-02-06 13:00:00,"Creag Meagaidh","NN411864",-4.61354734026251,56.9415059261125,"800",60,40,"Moy Coire","WS","Considerable -","Considerable +","1.3",270,5,100,"4 - Light Showers","0",50,15,NA,0,NA,NA,NA,0,3,140,4,4,NA,1,NA,-0.1
2011-02-07 13:10:00,"Creag Meagaidh","NN441895",-4.56620385575842,56.9703465425256,"880",100,33,"Lifa Gully, Coire Chriochairein","TR","Considerable +","Considerable +","-1.2",260,45,100,"8 - Snow","1",90,50,NA,0,NA,NA,NA,0,4,148,8,NA,NA,1,NA,-0.8
2011-02-08 13:35:00,"Creag Meagaidh","NN427886",-4.58864691269792,56.9617955994477,"890",100,32,"The Window","TR","High","Considerable -","-0.5",270,25,100,"4 - Light Showers","1",100,43,NA,0,NA,NA,NA,0,3,152,4,NA,NA,1,NA,-0.8
2011-02-09 12:45:00,"Creag Meagaidh","NN450897",-4.55153824107366,56.9724440608553,"800",80,30,"Chriochairein -Boundary Wall Gully","WS/TR","Considerable -","Low","2.3",200,10,100,"2 - Trace","0",50,10,NA,0,NA,NA,NA,0,2,152,NA,NA,NA,1,NA,-0.2
2011-02-10 13:30:00,"Creag Meagaidh","NN461901",-4.5337061537898,56.9764014051715,"930",90,20,"Cairn Liath","WS","Considerable -","Low","-0.6",270,2,30,"2 - Trace","0",50,2,NA,0,NA,NA,NA,0,3,154,2,4,NA,1,NA,NA
2011-02-11 13:15:00,"Creag Meagaidh","NN455877",-4.54209858635643,56.9546626116167,"800",80,25,"Bealach Sron a Ghoire","WS","Considerable +","Considerable +","-0.6",170,5,100,"2 - Trace","1",100,0,NA,0,NA,NA,NA,0,2,156,2,6,NA,1,NA,-0.5
2011-02-12 14:00:00,"Creag Meagaidh","NN432880",-4.58006083477702,56.9565809115018,"820",360,41,"Below Missed the Post, Easy Gully","TR","Considerable +","Considerable +","-1.6",180,20,80,"6 - Snow Showers","1",72,30,NA,0,NA,NA,NA,0,2,162,6,NA,NA,1,NA,-1
2011-02-13 12:20:00,"Creag Meagaidh","NN453880",-4.54556718979248,56.9572880881755,"860",10,39,"Death Gullies II, Sron a Ghoire","TR","Considerable -","Considerable -","-1.8",175,20,100,"6 - Snow Showers","1",91,41,NA,0,NA,NA,NA,0,3,168,6,NA,NA,1,NA,-1.4
2011-02-14 13:30:00,"Creag Meagaidh","NN471897",-4.51702917439759,56.9731434950061,"800",100,30,"Cairn Liath","WS","Considerable -","High","-0.5",150,2,100,"6 - Snow Showers","1",90,13,NA,0,NA,NA,NA,0,2,174,6,6,NA,1,NA,-0.2
2011-02-15 13:30:00,"Creag Meagaidh","NN442895",-4.56456071362731,56.9703802563907,"820",140,30,"Coire a Chriochairein","WS /TR","High","Considerable +","-1.6",150,30,100,"6 - Snow Showers","1",100,27,NA,0,NA,NA,NA,0,2,180,6,6,NA,1,NA,-1.8
2011-02-16 13:15:00,"Creag Meagaidh","NN454881",-4.54398577973688,56.9582189683346,"860",320,42,"Death Gullies II, Sron a Ghoire","TR & WS","Considerable -","Considerable -","0.5",150,5,100,"6 - Snow Showers","0",64,22,NA,0,NA,NA,NA,0,3,186,6,NA,NA,1,NA,-0.9
2011-02-17 14:10:00,"Creag Meagaidh","NN428884",-4.58687972701404,56.9600347817187,"910",322,42,"Cinderella, Inner Corrie","TR","Considerable +","Considerable -","-1",150,10,5,"4 - Light Showers","1",105,29,NA,0,NA,NA,NA,0,3,190,4,NA,NA,1,NA,-3.2
2011-02-18 13:45:00,"Creag Meagaidh","NN459883",-4.53589454412573,56.9601807358252,"750",60,NA,"Sron a Ghoire","WS","High","Considerable +","0.5",120,30,100,"2 - Trace","0",55,15,NA,0,NA,NA,NA,0,3,192,3,6,NA,2,NA,-0.1
2011-02-19 16:46:00,"Creag Meagaidh","NN445865",-4.55778516603034,56.9435583092232,"800",300,30,"Creag Mhor Ridge","WS","Considerable -","Considerable -","0.5",130,5,100,"","1",50,10,NA,0,NA,NA,NA,0,2,198,6,6,NA,1,NA,-0.5
2011-02-20 13:09:00,"Creag Meagaidh","NN388842",-4.64990701701581,56.9209683733631,"960",30,40,"Beinn a Chaorainn - South Ridge","TR & DS","Considerable -","Considerable -","-1.2",185,20,100,"0 - None","1",85,30,NA,0,NA,NA,NA,0,3,198,0,8,5,1,NA,-1.2
2011-02-21 13:40:00,"Creag Meagaidh","NN426885",-4.59022734085625,56.9608641634394,"980",350,33,"Top of The Window","TR & DS","Considerable -","Moderate","-1.9",175,20,90,"4 - Light Showers","1",90,15,NA,0,NA,NA,NA,0,1,202,4,NA,NA,1,NA,-2.3
2011-02-22 13:30:00,"Creag Meagaidh","NN469897",-4.52031581957976,56.9730772920264,"900",130,20,"Cairn Liath","WS","High","Considerable +","1",160,2,199,"2 - Trace","0",50,10,NA,1,NA,NA,NA,0,3,204,2,8,NA,1,NA,-0.2
2011-02-23 14:00:00,"Creag Meagaidh","NN452885",-4.54751612914177,56.9617418263879,"750",20,35,"Sron a Ghoire","WS","Considerable +","Moderate","5",180,20,100,"","0",72,22,NA,1,NA,NA,NA,0,2,204,NA,8,NA,2,NA,-0.1
2011-02-24 13:30:00,"Creag Meagaidh","NN455875",-4.54197632947425,56.9528677234408,"800",110,30,"Sron a Ghoire","TR / WS","Moderate","Moderate","5.8",200,20,80,"","0",50,20,NA,0,NA,NA,NA,0,3,204,NA,8,NA,2,NA,0
2011-02-25 13:00:00,"Creag Meagaidh","NN430885",-4.58365654390164,56.9610001370051,"830",110,25,"The Window","TR","Considerable -","Moderate","3.3",225,55,100,"0 - None","0",67,6,NA,1,NA,NA,NA,0,3,204,0,NA,NA,3,NA,0
2011-02-26 12:40:00,"Creag Meagaidh","NN443896",-4.56297923899987,56.9713113756993,"850",80,40,"lifa Gully, Coire Chriochairein","TR","Moderate","Considerable -","0.1",270,20,60,"4 - Light Showers","1",90,5,NA,0,NA,NA,NA,0,2,208,4,8,NA,2,NA,0
2011-02-27 13:20:00,"Creag Meagaidh","NN452880",-4.54720978014674,56.9572546286362,"890",110,30,"Summit slopes Sron a Ghoire","TR","Considerable -","Considerable -","1.2",320,30,30,"","1",80,30,NA,0,NA,NA,NA,0,2,216,8,NA,NA,1,NA,-0.1
2011-02-28 13:05:00,"Creag Meagaidh","NN444874",-4.55998098264428,56.9516015882542,"1000",50,42,"Puist Coire Ardair","TR","Considerable -","Considerable -","1",180,5,5,"0 - None","0",90,30,NA,0,NA,NA,NA,0,3,216,NA,NA,NA,1,NA,-1.4
2011-03-01 13:25:00,"Creag Meagaidh","NN441896",-4.56626560571585,56.9712439672362,"1000",120,40,"Coire a' Chriochairein","KM","Moderate","Low","1.9",180,5,40,"0 - None","0",183,5,NA,0,NA,NA,NA,0,2,216,0,10,0,2,NA,0
2011-03-02 11:45:00,"Creag Meagaidh","NN428885",-4.5869419496289,56.9609321933341,"930",20,30,"Top of Inner Coire","BF","Low","Low","1.5",320,5,100,"0 - None","0",150,5,NA,0,NA,NA,NA,0,2,216,0,10,0,1,NA,-0.1
2011-03-03 12:55:00,"Creag Meagaidh","NN450900",-4.5517224585398,56.9751363643819,"900",85,40,"The Min Window","TR","Low","Low","2.1",225,5,100,"0 - None","0",90,5,NA,0,NA,NA,NA,0,1,216,NA,NA,NA,1,NA,0
2011-03-04 12:45:00,"Creag Meagaidh","NN432880",-4.58006083477702,56.9565809115018,"800",20,34,"Easy Gully","TR","Low","Low","1.6",225,10,70,"0 - None","0",91,3,NA,0,NA,NA,NA,0,1,216,0,NA,NA,1,NA,0
